date,voucher_number,voucher_type,guid,master_id,alter_id,stock_item,quantity,unit,rate,amount,source_godown,destination_godown,batch_name,movement_type,source_system,source_index
20260511,600,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000612f,24879,45178,02 MAlai Dahi Tray,3.0,KG =  0.30 TRAY,,360.0,Main Store,Main Store,Primary Batch,IN,Sales,1811
20260511,600,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000612f,24879,45178,03 Mattha Dahi,16.45,KG,,921.2,Main Store,Main Store,Primary Batch,OUT,Sales,1812
20260511,600,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000612f,24879,45178,03 Mattha Dahi,3.0,KG,,168.0,Main Store,Main Store,Primary Batch,IN,Sales,1813
20260511,600,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000612f,24879,45178,43 Loose  Tak,16.9,KG,,405.6,Main Store,Main Store,Primary Batch,OUT,Sales,1814
20260511,601,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a1e,31262,57157,01  DAHI CUP 200,64.0,NO. =  2.29 CRT,,1152.0,Main Store,Main Store,Primary Batch,IN,Sales,1815
20260511,601,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a1e,31262,57157,05 TAK 500ml Pouch,30.0,NO.,,390.0,Main Store,Main Store,Primary Batch,IN,Sales,1816
20260511,601,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a1e,31262,57157,10   Lassi  @10,150.0,NO.,,1200.0,Main Store,Main Store,Primary Batch,IN,Sales,1817
20260511,601,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a1e,31262,57157,XX PL,2.0,KG,,600.0,Main Store,Main Store,Primary Batch,IN,Sales,1818
20260511,602,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a1f,31263,57158,05 TAK 500ml Pouch,60.0,NO.,,780.0,Main Store,Main Store,Primary Batch,IN,Sales,1819
20260511,603,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a20,31264,57165,05 TAK 500ml Pouch,9.0,NO.,,117.0,Main Store,Main Store,Primary Batch,OUT,Sales,1820
20260511,603,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a20,31264,57165,10   Lassi  @10,23.0,NO.,,184.0,Main Store,Main Store,Primary Batch,OUT,Sales,1821
20260511,604,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a1a,31258,57159,01  DAHI CUP 200,243.0,NO. =  8.68 CRT,,4374.0,Main Store,Main Store,Primary Batch,IN,Sales,1822
20260511,604,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a1a,31258,57159,05 TAK 500ml Pouch,150.0,NO.,,1950.0,Main Store,Main Store,Primary Batch,IN,Sales,1823
20260511,604,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a1a,31258,57159,10   Lassi  @10,300.0,NO.,,2400.0,Main Store,Main Store,Primary Batch,IN,Sales,1824
20260511,604,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a1a,31258,57159,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,1825
20260511,605,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a1b,31259,57160,01  DAHI CUP 200,22.0,NO. = -0.79 CRT,,396.0,Main Store,Main Store,Primary Batch,OUT,Sales,1826
20260511,605,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a1b,31259,57160,05 TAK 500ml Pouch,4.0,NO.,,52.0,Main Store,Main Store,Primary Batch,OUT,Sales,1827
20260511,606,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005b96,23446,45067,16  Bm  82,40.0,ltr,,3040.0,Main Store,Main Store,Primary Batch,IN,Sales,1828
20260511,607,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005bbd,23485,43195,18  MISHR  70,5.9,ltr,,413.0,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1829
20260511,607,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005bbd,23485,43195,16  Bm  82,26.1,ltr,,2035.8,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1830
20260511,608,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005bc3,23491,43201,15  MISHR    68,63.2,ltr,,4171.2,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1831
20260511,608,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005bc3,23491,43201,14  CM 56,42.8,ltr,,2396.8,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,1832
20260511,608,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005bc3,23491,43201,17  cm 54,19.0,ltr,,1026.0,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,OUT,Sales,1833
20260511,609,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005bd6,23510,43220,15  MISHR    68,17.0,ltr,,1122.0,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1834
20260511,609,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005bd6,23510,43220,14  CM 56,18.5,ltr,,1036.0,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1835
20260511,609,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005bd6,23510,43220,18  MISHR  70,2.8,ltr,,196.0,05  MISHR 70 GODOWN,05  MISHR 70 GODOWN,Primary Batch,OUT,Sales,1836
20260511,610,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005bdb,23515,43225,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,1837
20260511,611,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000612e,24878,45177,03 Mattha Dahi,51.33,KG,,2874.48,Main Store,Main Store,Primary Batch,IN,Sales,1838
20260511,611,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000612e,24878,45177,03 Mattha Dahi,6.0,KG,,336.0,Main Store,Main Store,Primary Batch,OUT,Sales,1839
20260511,611,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000612e,24878,45177,01  DAHI CUP 200,15.0,NO. =  0.54 CRT,,375.0,Main Store,Main Store,Primary Batch,IN,Sales,1840
20260511,611,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000612e,24878,45177,08  CHAKKA,25.77,KG,,7215.6,Main Store,Main Store,Primary Batch,OUT,Sales,1841
20260511,611,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000612e,24878,45177,08  CHAKKA,1.7,KG,,476.0,Main Store,Main Store,Primary Batch,IN,Sales,1842
20260511,611,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000612e,24878,45177,08  CHAKKA,9.59,KG,,2685.2,Main Store,Main Store,1,IN,Sales,1843
20260512,612,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005bdc,23516,43226,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,1844
20260512,613,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c01,23553,43264,16  Bm  82,40.0,ltr,,3040.0,Main Store,Main Store,Primary Batch,IN,Sales,1845
20260512,614,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c25,23589,43303,16  Bm  82,24.9,ltr,,1942.2,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1846
20260512,614,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c25,23589,43303,18  MISHR  70,5.7,ltr,,399.0,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1847
20260512,615,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c42,23618,43347,03 Mattha Dahi,25.69,KG,,1438.64,Main Store,Main Store,Primary Batch,IN,Sales,1848
20260512,615,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c42,23618,43347,03 Mattha Dahi,3.0,KG,,168.0,Main Store,Main Store,Primary Batch,OUT,Sales,1849
20260512,615,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c42,23618,43347,43 Loose  Tak,52.4,KG,,1257.6,Main Store,Main Store,Primary Batch,IN,Sales,1850
20260512,615,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c42,23618,43347,02 MAlai Dahi Tray,79.23,KG =  7.92 TRAY,,9507.6,Main Store,Main Store,Primary Batch,IN,Sales,1851
20260512,615,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c42,23618,43347,02 MAlai Dahi Tray,13.8,KG = -1.38 TRAY,,1656.0,Main Store,Main Store,Primary Batch,OUT,Sales,1852
20260512,615,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c42,23618,43347,06 CM GHEE LOOSE,47.3,KG,,35948.0,Main Store,Main Store,Primary Batch,IN,Sales,1853
20260512,615,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c42,23618,43347,06 CM GHEE LOOSE,11.8,KG,,8968.0,Main Store,Main Store,Primary Batch,OUT,Sales,1854
20260512,615,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c42,23618,43347,03 Mattha Dahi,25.07,KG,,1403.92,Main Store,Main Store,Primary Batch,IN,Sales,1855
20260512,615,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c42,23618,43347,05 TAK 500ml Pouch,100.0,NO.,,1300.0,Main Store,Main Store,Primary Batch,IN,Sales,1856
20260512,616,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c44,23620,43349,XX PL,25.0,KG,,9000.0,Main Store,Main Store,Primary Batch,IN,Sales,1857
20260512,617,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c45,23621,43350,03 Mattha Dahi,26.7,KG,,1495.2,Main Store,Main Store,Primary Batch,IN,Sales,1858
20260512,617,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c45,23621,43350,03 Mattha Dahi,3.0,KG,,168.0,Main Store,Main Store,Primary Batch,OUT,Sales,1859
20260512,618,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c46,23622,43351,01  DAHI CUP 200,283.0,NO. =  10.11 CRT,,5094.0,Main Store,Main Store,Primary Batch,IN,Sales,1860
20260512,618,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c46,23622,43351,05 TAK 500ml Pouch,170.0,NO.,,2210.0,Main Store,Main Store,Primary Batch,IN,Sales,1861
20260512,618,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c46,23622,43351,10   Lassi  @10,450.0,NO.,,3600.0,Main Store,Main Store,Primary Batch,IN,Sales,1862
20260512,618,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c46,23622,43351,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,1863
20260512,619,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a21,31265,57166,05 TAK 500ml Pouch,20.0,NO.,,260.0,Main Store,Main Store,Primary Batch,IN,Sales,1864
20260512,620,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c48,23624,43353,01  DAHI CUP 200,76.0,NO. =  2.71 CRT,,1368.0,Main Store,Main Store,Primary Batch,IN,Sales,1865
20260512,620,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c48,23624,43353,05 TAK 500ml Pouch,50.0,NO.,,650.0,Main Store,Main Store,Primary Batch,IN,Sales,1866
20260512,620,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c48,23624,43353,10   Lassi  @10,150.0,NO.,,1200.0,Main Store,Main Store,Primary Batch,IN,Sales,1867
20260512,621,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c49,23625,43354,10   Lassi  @10,12.0,NO.,,96.0,Main Store,Main Store,Primary Batch,OUT,Sales,1868
20260512,622,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c4a,23626,43355,05 TAK 500ml Pouch,16.0,NO.,,208.0,Main Store,Main Store,Primary Batch,OUT,Sales,1869
20260512,622,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c4a,23626,43355,01  DAHI CUP 200,4.0,NO. = -0.14 CRT,,72.0,Main Store,Main Store,Primary Batch,OUT,Sales,1870
20260512,623,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c56,23638,43371,16  Bm  82,8.2,ltr,,639.6,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1871
20260512,623,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c56,23638,43371,18  MISHR  70,13.6,ltr,,952.0,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,OUT,Sales,1872
20260512,623,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c56,23638,43371,14  CM 56,18.3,ltr,,988.2,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,1873
20260512,624,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c57,23639,43368,43 Loose  Tak,8.7,KG,,208.8,Main Store,Main Store,Primary Batch,OUT,Sales,1874
20260512,624,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c57,23639,43368,02 MAlai Dahi Tray,9.75,KG = -0.98 TRAY,,1170.0,Main Store,Main Store,Primary Batch,OUT,Sales,1875
20260512,624,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c57,23639,43368,05 TAK 500ml Pouch,25.0,NO.,,450.0,Main Store,Main Store,Primary Batch,IN,Sales,1876
20260512,625,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00006139,24889,45188,05 TAK 500ml Pouch,20.0,NO.,,260.0,Main Store,Main Store,Primary Batch,IN,Sales,1877
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,03 Mattha Dahi,26.6,KG,,1489.6,Main Store,Main Store,Primary Batch,IN,Sales,1878
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,03 Mattha Dahi,3.0,KG,,168.0,Main Store,Main Store,Primary Batch,OUT,Sales,1879
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,02 MAlai Dahi Tray,27.15,KG =  2.72 TRAY,,3258.0,Main Store,Main Store,Primary Batch,IN,Sales,1880
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,02 MAlai Dahi Tray,4.6,KG = -0.46 TRAY,,552.0,Main Store,Main Store,Primary Batch,OUT,Sales,1881
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,03 Mattha Dahi,51.31,KG,,2873.36,Main Store,Main Store,Primary Batch,IN,Sales,1882
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,03 Mattha Dahi,6.0,KG,,336.0,Main Store,Main Store,Primary Batch,OUT,Sales,1883
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,02 MAlai Dahi Tray,66.93,KG =  6.69 TRAY,,8031.6,Main Store,Main Store,Primary Batch,IN,Sales,1884
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,02 MAlai Dahi Tray,11.5,KG = -1.15 TRAY,,1380.0,Main Store,Main Store,Primary Batch,OUT,Sales,1885
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,XX PL,35.93,KG,,12934.8,Main Store,Main Store,Primary Batch,IN,Sales,1886
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,XX PL,1.7,KG,,612.0,Main Store,Main Store,Primary Batch,OUT,Sales,1887
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,05 TAK 500ml Pouch,100.0,NO.,,1800.0,Main Store,Main Store,Primary Batch,IN,Sales,1888
20260513,626,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c5c,23644,43388,01  DAHI CUP 200,20.0,NO. =  0.71 CRT,,500.0,Main Store,Main Store,Primary Batch,IN,Sales,1889
20260513,627,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c83,23683,43415,GREENPEASE Loose,3.0,KG,,480.0,Main Store,Main Store,Primary Batch,IN,Sales,1890
20260513,627,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c83,23683,43415,43 Loose  Tak,53.0,KG,,1272.0,Main Store,Main Store,Primary Batch,IN,Sales,1891
20260513,627,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c83,23683,43415,05 TAK 500ml Pouch,7.0,NO.,,126.0,Main Store,Main Store,Primary Batch,OUT,Sales,1892
20260513,628,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c8c,23692,43424,16  Bm  82,40.0,ltr,,3040.0,Main Store,Main Store,Primary Batch,IN,Sales,1893
20260513,629,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005c93,23699,43431,Cm Ghee-500ml Jar,20.0,NO.,,7400.0,Main Store,Main Store,Primary Batch,OUT,Sales,1894
20260513,630,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005ca4,23716,43448,16  Bm  82,22.5,ltr,,1755.0,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1895
20260513,631,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cae,23726,43462,17  cm 54,19.8,ltr,,1069.2,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,OUT,Sales,1896
20260513,631,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cae,23726,43462,15  MISHR    68,37.6,ltr,,2481.6,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1897
20260513,631,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cae,23726,43462,14  CM 56,41.0,ltr,,2296.0,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,1898
20260513,632,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cb2,23730,43466,05 TAK 500ml Pouch,50.0,NO.,,900.0,Main Store,Main Store,Primary Batch,IN,Sales,1899
20260513,633,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cbb,23739,43475,02 MAlai Dahi Tray,27.26,KG =  2.73 TRAY,,3271.2,Main Store,Main Store,Primary Batch,IN,Sales,1900
20260513,633,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cbb,23739,43475,02 MAlai Dahi Tray,4.6,KG = -0.46 TRAY,,552.0,Main Store,Main Store,Primary Batch,OUT,Sales,1901
20260513,634,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cc5,23749,43485,14  CM 56,25.5,ltr,,1377.0,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,1902
20260513,634,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cc5,23749,43485,15  MISHR    68,32.6,ltr,,2151.6,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1903
20260513,634,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cc5,23749,43485,16  Bm  82,11.8,ltr,,920.4,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1904
20260513,634,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cc5,23749,43485,18  MISHR  70,5.9,ltr,,413.0,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,OUT,Sales,1905
20260513,635,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005ccb,23755,43491,02 MAlai Dahi Tray,16.3,KG = -1.63 TRAY,,1956.0,Main Store,Main Store,Primary Batch,OUT,Sales,1906
20260513,635,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005ccb,23755,43491,43 Loose  Tak,2.7,KG,,64.8,Main Store,Main Store,Primary Batch,OUT,Sales,1907
20260514,636,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cd0,23760,43496,16  Bm  82,40.0,ltr,,3040.0,Main Store,Main Store,Primary Batch,IN,Sales,1908
20260514,637,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cd2,23762,43498,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,1909
20260514,638,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cde,23774,43612,43 Loose  Tak,34.2,KG,,820.8,Main Store,Main Store,Primary Batch,IN,Sales,1910
20260514,638,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cde,23774,43612,03 Mattha Dahi,24.7,KG,,1383.2,Main Store,Main Store,Primary Batch,IN,Sales,1911
20260514,638,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cde,23774,43612,03 Mattha Dahi,3.0,KG,,168.0,Main Store,Main Store,Primary Batch,OUT,Sales,1912
20260514,638,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cde,23774,43612,03 Mattha Dahi,23.8,KG,,1332.8,Main Store,Main Store,Primary Batch,IN,Sales,1913
20260514,638,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cde,23774,43612,02 MAlai Dahi Tray,80.64,KG =  8.06 TRAY,,9676.8,Main Store,Main Store,Primary Batch,IN,Sales,1914
20260514,638,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cde,23774,43612,02 MAlai Dahi Tray,13.8,KG = -1.38 TRAY,,1656.0,Main Store,Main Store,Primary Batch,OUT,Sales,1915
20260514,638,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cde,23774,43612,06 CM GHEE LOOSE,42.66,KG,,32421.6,Main Store,Main Store,Primary Batch,IN,Sales,1916
20260514,638,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cde,23774,43612,06 CM GHEE LOOSE,12.14,KG,,9226.4,Main Store,Main Store,Primary Batch,OUT,Sales,1917
20260514,638,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cde,23774,43612,XX PL,27.6,KG,,9936.0,Main Store,Main Store,Primary Batch,IN,Sales,1918
20260514,638,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005cde,23774,43612,XX PL,1.6,KG,,576.0,Main Store,Main Store,Primary Batch,OUT,Sales,1919
20260514,639,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d07,23815,43551,05 TAK 500ml Pouch,100.0,NO.,,1800.0,Main Store,Main Store,Primary Batch,IN,Sales,1920
20260514,640,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d1e,23838,43609,05 TAK 500ml Pouch,100.0,NO.,,1800.0,Main Store,Main Store,Primary Batch,IN,Sales,1921
20260514,640,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d1e,23838,43609,06 CM GHEE LOOSE,46.75,KG,,35530.0,Main Store,Main Store,Primary Batch,IN,Sales,1922
20260514,640,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d1e,23838,43609,06 CM GHEE LOOSE,12.04,KG,,9150.4,Main Store,Main Store,Primary Batch,OUT,Sales,1923
20260514,641,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d1f,23839,43610,18  MISHR  70,2.9,ltr,,203.0,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,1924
20260514,641,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d1f,23839,43610,16  Bm  82,23.6,ltr,,1840.8,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1925
20260514,642,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d26,23846,43619,15  MISHR    68,123.1,ltr,,8124.6,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,IN,Sales,1926
20260514,643,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d27,23847,43620,16  Bm  82,44.3,ltr,,3455.4,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,IN,Sales,1927
20260514,644,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d28,23848,43621,14  CM 56,80.3,ltr,,4496.8,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,IN,Sales,1928
20260514,645,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d40,23872,43647,17  cm 54,25.7,ltr,,1387.8,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,OUT,Sales,1929
20260514,645,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d40,23872,43647,18  MISHR  70,18.2,ltr,,1274.0,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,OUT,Sales,1930
20260514,645,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d40,23872,43647,14  CM 56,25.7,ltr,,1439.2,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1931
20260514,645,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d40,23872,43647,15  MISHR    68,26.3,ltr,,1735.8,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,1932
20260514,646,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d9a,23962,43811,02 MAlai Dahi Tray,13.8,KG =  1.38 TRAY,,1656.0,Main Store,Main Store,Primary Batch,IN,Sales,1933
20260514,646,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d9a,23962,43811,02 MAlai Dahi Tray,2.3,KG = -0.23 TRAY,,276.0,Main Store,Main Store,Primary Batch,OUT,Sales,1934
20260514,647,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d9b,23963,43812,02 MAlai Dahi Tray,9.2,KG = -0.92 TRAY,,1104.0,Main Store,Main Store,Primary Batch,OUT,Sales,1935
20260514,647,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d9b,23963,43812,43 Loose  Tak,3.6,KG,,86.4,Main Store,Main Store,Primary Batch,OUT,Sales,1936
20260514,647,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00005d9b,23963,43812,02 MAlai Dahi Tray,7.14,KG = -0.71 TRAY,,856.8,Main Store,Main Store,Primary Batch,OUT,Sales,1937
20260514,648,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a22,31266,57167,01  DAHI CUP 200,324.0,NO. =  11.57 CRT,,5832.0,Main Store,Main Store,Primary Batch,IN,Sales,1938
20260514,648,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a22,31266,57167,05 TAK 500ml Pouch,200.0,NO.,,2600.0,Main Store,Main Store,Primary Batch,IN,Sales,1939
